"Source Name","Association","RA","Dec","Classification (code)","TEV Cat","TEV Association","Classification","Light Curve(Likelihood)","Spectrum","DataAccess"
"3FGL J2014.3-0047","PMN J2014-0047","303.575","-0.7938","bll","N",,"BL LAC","Link","Link","Link"
"3FGL J2014.4+3606",,"303.615","36.1091","spp","N",,"SNR/PWN","Link","Link","Link"
"3FGL J2014.5+0648","NVSS J201431+064849","303.641","6.8096","bcu","N",,"Blazar candidate","Link","Link","Link"
"3FGL J2014.5+5246",,"303.649","52.769",,"N",,"Unassociated","Link","Link","Link"
"3FGL J2014.9+1623","4C +16.67","303.743","16.3978","bcu","N",,"Blazar candidate","Link","Link","Link"
"3FGL J2015.2-0138","PKS 2012-017","303.812","-1.647","bll","N",,"BL LAC","Link","Link","Link"
"3FGL J2015.3-1431",,"303.849","-14.5315",,"N",,"Unassociated","Link","Link","Link"
"3FGL J2015.6+3709","MG2 J201534+3710","303.908","37.1606","FSRQ","P","VER J2016+372","FSRQ","Link","Link","Link"
"3FGL J2016.4-0905","PMN J2016-0903","304.102","-9.0836","bll","N",,"BL LAC","Link","Link","Link"
"3FGL J2017.3+0602","PSR J2017+0603","304.349","6.0483","PSR","N",,"Pulsar","Link","Link","Link"
"3FGL J2017.6-4110","1RXS J201731.2-411452","304.405","-41.1701","bcu","N",,"Blazar candidate","Link","Link","Link"
"3FGL J2017.6-1616","PSR J2017-16","304.425","-16.2686","psr","N",,"Pulsar","Link","Link","Link"
"3FGL J2017.9+3627",,"304.485","36.4591",,"E","MGRO J2019+37","Unassociated","Link","Link","Link"
"3FGL J2018.5+3851","TXS 2016+386","304.632","38.8599","bcu","N",,"Blazar candidate","Link","Link","Link"
"3FGL J2018.6+4213",,"304.675","42.2304",,"N",,"Unassociated","Link","Link","Link"
"3FGL J2021.0+4031e","Gamma Cygni","305.27","40.52","SNR","P","VER J2019+407","Supernova remnant","Link","Link","Link"
"3FGL J2021.1+3651","PSR J2021+3651","305.278","36.8612","PSR","E","MGRO J2019+37","Pulsar","Link","Link","Link"
"3FGL J2021.5+4026","LAT PSR J2021+4026","305.386","40.4477","PSR","N",,"Pulsar","Link","Link","Link"
"3FGL J2021.9+0630","87GB 201926.8+061922","305.485","6.5025","bll","N",,"BL LAC","Link","Link","Link"
"3FGL J2022.2+3840",,"305.563","38.6783","spp","N",,"SNR/PWN","Link","Link","Link"
"3FGL J2022.2-7220",,"305.565","-72.3396",,"N",,"Unassociated","Link","Link","Link"
"3FGL J2022.2-4515","PMN J2022-4513","305.572","-45.2503","bll","N",,"BL LAC","Link","Link","Link"
"3FGL J2022.5+7612","S5 2023+760","305.649","76.2084","bll","N",,"BL LAC","Link","Link","Link"
"3FGL J2023.2+3154","4C +31.56","305.804","31.9015","bcu","N",,"Blazar candidate","Link","Link","Link"
"3FGL J2023.5+4126",,"305.876","41.4337",,"N",,"Unassociated","Link","Link","Link"
"3FGL J2023.6-1139","PMN J2023-1140","305.911","-11.6517","fsrq","N",,"FSRQ","Link","Link","Link"
"3FGL J2024.4-0848","1RXS J202428.9-084810","306.102","-8.8086","bcu","N",,"Blazar candidate","Link","Link","Link"
"3FGL J2024.4-3254","PKS 2021-330","306.108","-32.9047","fsrq","N",,"FSRQ","Link","Link","Link"
"3FGL J2024.6+0309",,"306.154","3.159",,"N",,"Unassociated","Link","Link","Link"
"3FGL J2024.6+3747",,"306.172","37.7968",,"N",,"Unassociated","Link","Link","Link"
"3FGL J2024.8-2331",,"306.21","-23.528",,"N",,"Unassociated","Link","Link","Link"
"3FGL J2025.1-2858",,"306.277","-28.9764",,"N",,"Unassociated","Link","Link","Link"
"3FGL J2025.2+3340","B2 2023+33","306.322","33.6687","bcu","N",,"Blazar candidate","Link","Link","Link"
"3FGL J2025.6-0736","PKS 2023-07","306.422","-7.6013","fsrq","N",,"FSRQ","Link","Link","Link"
"3FGL J2026.3+7644","1RXS J202633.4+764432","306.581","76.742","bcu","N",,"Blazar candidate","Link","Link","Link"
"3FGL J2026.3+1430",,"306.587","14.5146",,"N",,"Unassociated","Link","Link","Link"
"3FGL J2026.4+4709",,"306.6","47.1623",,"N",,"Unassociated","Link","Link","Link"
"3FGL J2026.8+4003",,"306.716","40.0526",,"N",,"Unassociated","Link","Link","Link"
"3FGL J2026.8+2813",,"306.718","28.2313",,"N",,"Unassociated","Link","Link","Link"
"3FGL J2028.3+3332","LAT PSR J2028+3332","307.084","33.542","PSR","N",,"Pulsar","Link","Link","Link"
"3FGL J2028.5+4040c",,"307.135","40.677",,"N",,"Unassociated","Link","Link","Link"
"3FGL J2028.6+4110e","Cygnus Cocoon","307.17","41.17","SFR","E","MGRO J2031+41","Star-forming region","Link","Link","Link"
"3FGL J2028.7+1012",,"307.191","10.2071",,"N",,"Unassociated","Link","Link","Link"
"3FGL J2029.4+4923","MG4 J202932+4925","307.357","49.3999","bll","N",,"BL LAC","Link","Link","Link"
"3FGL J2029.5-4232",,"307.389","-42.5374",,"N",,"Unassociated","Link","Link","Link"
"3FGL J2030.0+3642","PSR J2030+3641","307.501","36.7026","PSR","N",,"Pulsar","Link","Link","Link"
"3FGL J2030.2-0622","TXS 2027-065","307.57","-6.3714","fsrq","N",,"FSRQ","Link","Link","Link"
"3FGL J2030.5-1439",,"307.629","-14.6543",,"N",,"Unassociated","Link","Link","Link"
"3FGL J2030.8+4416","LAT PSR J2030+4415","307.716","44.2704","PSR","N",,"Pulsar","Link","Link","Link"
"3FGL J2031.0+1937","RX J2030.8+1935","307.761","19.6188","bcu","N",,"Blazar candidate","Link","Link","Link"
"3FGL J2031.8+1223","PKS 2029+121","307.953","12.3874","bll","N",,"BL LAC","Link","Link","Link"
"3FGL J2032.2+4126","LAT PSR J2032+4127","308.06","41.4469","PSR","E","TeV J2032+4130","Pulsar","Link","Link","Link"
"3FGL J2032.5+4032",,"308.125","40.5349",,"N",,"Unassociated","Link","Link","Link"
"3FGL J2032.5+3921",,"308.139","39.3589",,"N",,"Unassociated","Link","Link","Link"
"3FGL J2033.3+4348c",,"308.338","43.8118",,"N",,"Unassociated","Link","Link","Link"
"3FGL J2033.6+6309","87GB 203249.5+625814","308.421","63.1507","bcu","N",,"Blazar candidate","Link","Link","Link"
"3FGL J2034.3+1155","TXS 2032+117","308.585","11.9222","fsrq","N",,"FSRQ","Link","Link","Link"
"3FGL J2034.4+3833c",,"308.621","38.5641",,"N",,"Unassociated","Link","Link","Link"
"3FGL J2034.6+4302",,"308.67","43.039",,"N",,"Unassociated","Link","Link","Link"
"3FGL J2034.6-4202",,"308.673","-42.0398",,"N",,"Unassociated","Link","Link","Link"
"3FGL J2035.0+3634",,"308.758","36.5814",,"N",,"Unassociated","Link","Link","Link"
"3FGL J2035.3+1055","PKS 2032+107","308.827","10.9235","fsrq","N",,"FSRQ","Link","Link","Link"
"3FGL J2035.6+3146",,"308.908","31.7703",,"N",,"Unassociated","Link","Link","Link"
"3FGL J2035.8+4902",,"308.958","49.0467",,"N",,"Unassociated","Link","Link","Link"
"3FGL J2036.4+6551","87GB 203539.4+654245","309.105","65.8572","bll","N",,"BL LAC","Link","Link","Link"
"3FGL J2036.6-3325","1RXS J203650.9-332817","309.174","-33.4269","bcu","N",,"Blazar candidate","Link","Link","Link"
"3FGL J2036.8+4234c",,"309.222","42.5681",,"N",,"Unassociated","Link","Link","Link"
"3FGL J2036.8-2830","PMN J2036-2830","309.222","-28.5053","fsrq","N",,"FSRQ","Link","Link","Link"
"3FGL J2037.4+4132c",,"309.354","41.534",,"N",,"Unassociated","Link","Link","Link"
"3FGL J2038.4+4212",,"309.625","42.2085",,"N",,"Unassociated","Link","Link","Link"
"3FGL J2038.8+5113","3C 418","309.703","51.2207","fsrq","N",,"FSRQ","Link","Link","Link"
"3FGL J2038.8-3613",,"309.706","-36.2178",,"N",,"Unassociated","Link","Link","Link"
"3FGL J2039.0-1047","TXS 2036-109","309.752","-10.7984","bll","N",,"BL LAC","Link","Link","Link"
"3FGL J2039.4+4111",,"309.854","41.1982",,"N",,"Unassociated","Link","Link","Link"
"3FGL J2039.5+5217","1ES 2037+521","309.894","52.2984","bll","N",,"BL LAC","Link","Link","Link"
"3FGL J2039.6-5618",,"309.918","-56.3121",,"N",,"Unassociated","Link","Link","Link"
"3FGL J2039.7+1237",,"309.937","12.6259",,"N",,"Unassociated","Link","Link","Link"
"3FGL J2040.0-5734","PKS 2036-577","310.007","-57.575","bcu","N",,"Blazar candidate","Link","Link","Link"
"3FGL J2040.2-7115","PKS 2035-714","310.072","-71.2596","bcu","N",,"Blazar candidate","Link","Link","Link"
"3FGL J2041.1+4736",,"310.281","47.603",,"N",,"Unassociated","Link","Link","Link"
"3FGL J2041.7-3732","NVSS J204150-373341","310.447","-37.5457","bll","N",,"BL LAC","Link","Link","Link"
"3FGL J2041.9-7318","SUMSS J204201-731911","310.477","-73.3062","bcu","N",,"Blazar candidate","Link","Link","Link"
"3FGL J2042.1+2428","MG2 J204208+2426","310.529","24.4708","bll","N",,"BL LAC","Link","Link","Link"
"3FGL J2042.1+0247","PSR J2042+0246","310.536","2.793","PSR","N",,"Pulsar","Link","Link","Link"
"3FGL J2042.3-5416",,"310.596","-54.2694",,"N",,"Unassociated","Link","Link","Link"
"3FGL J2042.4+4209",,"310.614","42.1532",,"N",,"Unassociated","Link","Link","Link"
"3FGL J2043.1+4350",,"310.777","43.8353",,"N",,"Unassociated","Link","Link","Link"
"3FGL J2043.2+1711","PSR J2043+1711","310.816","17.1836","PSR","N",,"Pulsar","Link","Link","Link"
"3FGL J2043.6+0001",,"310.901","0.0288",,"N",,"Unassociated","Link","Link","Link"
"3FGL J2043.8+2741","PSR J2043+2740","310.95","27.6989","PSR","N",,"Pulsar","Link","Link","Link"
"3FGL J2043.8-4801",,"310.95","-48.0206",,"N",,"Unassociated","Link","Link","Link"
"3FGL J2044.0+1035",,"311","10.5902",,"N",,"Unassociated","Link","Link","Link"
"3FGL J2045.2+5026e","HB21","311.32","50.44","SNR","N",,"Supernova remnant","Link","Link","Link"
"3FGL J2045.6-6838",,"311.407","-68.6347",,"N",,"Unassociated","Link","Link","Link"
"3FGL J2046.7-1011","PMN J2046-1010","311.684","-10.1874","bcu","N",,"Blazar candidate","Link","Link","Link"
"3FGL J2046.7-4259",,"311.698","-42.9841",,"N",,"Unassociated","Link","Link","Link"
"3FGL J2047.1+1054","PSR J2047+1053","311.778","10.9144","PSR","N",,"Pulsar","Link","Link","Link"
"3FGL J2047.9-3119",,"311.984","-31.3243",,"N",,"Unassociated","Link","Link","Link"
"3FGL J2048.8+4436",,"312.224","44.6082",,"N",,"Unassociated","Link","Link","Link"
"3FGL J2049.0-6801","PKS 2043-682","312.256","-68.0293","bcu","N",,"Blazar candidate","Link","Link","Link"
"3FGL J2049.7+1002","PKS 2047+098","312.44","10.045","bcu","N",,"Blazar candidate","Link","Link","Link"
"3FGL J2050.2+0409","PKS 2047+039","312.568","4.1534","bll","N",,"BL LAC","Link","Link","Link"
"3FGL J2051.0+3040e","Cygnus Loop","312.75","30.67","SNR","N",,"Supernova remnant","Link","Link","Link"
"3FGL J2051.3-0828","PSR J2051-0827","312.828","-8.4796","PSR","N",,"Pulsar","Link","Link","Link"
"3FGL J2051.8-5535","PMN J2052-5533","312.969","-55.5954","bcu","N",,"Blazar candidate","Link","Link","Link"
"3FGL J2052.7+1217","PSR J2052+12","313.196","12.2976","psr","N",,"Pulsar","Link","Link","Link"
"3FGL J2053.1+6027",,"313.288","60.4582",,"N",,"Unassociated","Link","Link","Link"
"3FGL J2053.4-4052",,"313.357","-40.8715",,"N",,"Unassociated","Link","Link","Link"
"3FGL J2053.9+2922",,"313.476","29.3736",,"N",,"Unassociated","Link","Link","Link"
"3FGL J2054.3+6907",,"313.587","69.1309",,"N",,"Unassociated","Link","Link","Link"
"3FGL J2054.8-4908",,"313.725","-49.1358",,"N",,"Unassociated","Link","Link","Link"
"3FGL J2055.0+0016","RGB J2054+002","313.751","0.2676","bll","N",,"BL LAC","Link","Link","Link"
"3FGL J2055.2-0019","1RXS J205528.2-002123","313.807","-0.3318","bll","N",,"BL LAC","Link","Link","Link"
"3FGL J2055.6+1609",,"313.901","16.1561",,"N",,"Unassociated","Link","Link","Link"
"3FGL J2055.8+2539","LAT PSR J2055+2539","313.963","25.6666","PSR","N",,"Pulsar","Link","Link","Link"
"3FGL J2056.2-4714","PKS 2052-47","314.067","-47.2482","fsrq","N",,"FSRQ","Link","Link","Link"
"3FGL J2056.3-5925",,"314.097","-59.4218",,"N",,"Unassociated","Link","Link","Link"
"3FGL J2056.7+4938","RGB J2056+496","314.179","49.6415","bcu","N",,"Blazar candidate","Link","Link","Link"
"3FGL J2058.0+4347",,"314.503","43.7949",,"N",,"Unassociated","Link","Link","Link"
"3FGL J2058.3+3729",,"314.581","37.4893",,"N",,"Unassociated","Link","Link","Link"
"3FGL J2059.9+2029",,"314.995","20.488",,"N",,"Unassociated","Link","Link","Link"
"3FGL J2100.6-7844",,"315.158","-78.7465",,"N",,"Unassociated","Link","Link","Link"
"3FGL J2102.3+4547","V407 Cyg","315.589","45.785","NOV","N",,"Nova","Link","Link","Link"
"3FGL J2102.8+4704",,"315.724","47.0695",,"N",,"Unassociated","Link","Link","Link"
"3FGL J2103.7-1113",,"315.942","-11.2291",,"N",,"Unassociated","Link","Link","Link"
"3FGL J2103.9-6233","PMN J2103-6232","315.986","-62.561","bcu","N",,"Blazar candidate","Link","Link","Link"
"3FGL J2103.9-3546","NVSS J210353-354620","315.999","-35.7752","bcu","N",,"Blazar candidate","Link","Link","Link"
"3FGL J2104.2-0211","NVSS J210421-021239","316.052","-2.1909","bcu","N",,"Blazar candidate","Link","Link","Link"
"3FGL J2104.7+2113",,"316.193","21.2282",,"N",,"Unassociated","Link","Link","Link"
"3FGL J2106.1+2505","MG3 J210642+2501","316.53","25.098","bcu","N",,"Blazar candidate","Link","Link","Link"
"3FGL J2107.1+2248",,"316.795","22.8038",,"N",,"Unassociated","Link","Link","Link"
"3FGL J2107.7-4822","PMN J2107-4827","316.931","-48.3696","bcu","N",,"Blazar candidate","Link","Link","Link"
"3FGL J2108.0+3654","TXS 2106+367","317.005","36.9142","bcu","N",,"Blazar candidate","Link","Link","Link"
"3FGL J2108.1+5202",,"317.045","52.0424",,"N",,"Unassociated","Link","Link","Link"
"3FGL J2108.6-8619","1RXS J210959.5-861853","317.163","-86.3176","bcu","N",,"Blazar candidate","Link","Link","Link"
"3FGL J2108.6-0250","TXS 2106-030","317.173","-2.842","bll","N",,"BL LAC","Link","Link","Link"
"3FGL J2109.1-6638","PKS 2104-668","317.277","-66.6382","bcu","N",,"Blazar candidate","Link","Link","Link"
"3FGL J2109.4+1437",,"317.359","14.6197",,"N",,"Unassociated","Link","Link","Link"
"3FGL J2110.0+0442",,"317.513","4.7045",,"N",,"Unassociated","Link","Link","Link"
"3FGL J2110.0+0812","PMN J2110+0810","317.518","8.2021","fsrq","N",,"FSRQ","Link","Link","Link"
"3FGL J2110.3-1013","PKS 2107-105","317.576","-10.2232","fsrq","N",,"FSRQ","Link","Link","Link"
"3FGL J2110.3+3540","B2 2107+35A","317.585","35.6685","bcu","N",,"Blazar candidate","Link","Link","Link"
"3FGL J2110.4+5946",,"317.619","59.7793",,"N",,"Unassociated","Link","Link","Link"
"3FGL J2111.4+4605","PSR J2111+4606","317.866","46.0896","PSR","N",,"Pulsar","Link","Link","Link"
"3FGL J2112.5-3044",,"318.145","-30.7344",,"N",,"Unassociated","Link","Link","Link"
"3FGL J2112.7+0819","1RXS J211242.5+081831","318.19","8.3254","bcu","N",,"Blazar candidate","Link","Link","Link"
"3FGL J2114.0+5239",,"318.524","52.6523",,"N",,"Unassociated","Link","Link","Link"
"3FGL J2114.7+3130","B2 2112+31","318.693","31.5066","bcu","N",,"Blazar candidate","Link","Link","Link"
"3FGL J2114.9+5448","PSR J2114+54","318.725","54.8158","psr","N",,"Pulsar","Link","Link","Link"
"3FGL J2115.2+1215",,"318.822","12.2596",,"N",,"Unassociated","Link","Link","Link"
"3FGL J2115.4+2933","B2 2113+29","318.851","29.5553","fsrq","N",,"FSRQ","Link","Link","Link"
"3FGL J2116.1+3339","B2 2114+33","319.047","33.6504","bll","N",,"BL LAC","Link","Link","Link"
"3FGL J2116.2+4422",,"319.064","44.3805",,"N",,"Unassociated","Link","Link","Link"
"3FGL J2116.9+1343",,"319.234","13.7281",,"N",,"Unassociated","Link","Link","Link"
"3FGL J2117.6+3725",,"319.421","37.4256",,"N",,"Unassociated","Link","Link","Link"
"3FGL J2118.0-3241","NVSS J211754-324326","319.511","-32.6923","bcu","N",,"Blazar candidate","Link","Link","Link"
"3FGL J2118.3+5751",,"319.588","57.8626",,"N",,"Unassociated","Link","Link","Link"
"3FGL J2118.4+0013","PMN J2118+0013","319.602","0.2316","fsrq","N",,"FSRQ","Link","Link","Link"
"3FGL J2119.2-3313","PMN J2118-3316","319.82","-33.2248","bcu","N",,"Blazar candidate","Link","Link","Link"
"3FGL J2120.4-1256",,"320.123","-12.9463",,"N",,"Unassociated","Link","Link","Link"
"3FGL J2121.0+1901","OX 131","320.269","19.0235","fsrq","N",,"FSRQ","Link","Link","Link"
"3FGL J2121.5-8253",,"320.381","-82.8931",,"N",,"Unassociated","Link","Link","Link"
"3FGL J2123.6+0533","OX 036","320.921","5.5629","fsrq","N",,"FSRQ","Link","Link","Link"
"3FGL J2124.7-3358","PSR J2124-3358","321.194","-33.9727","PSR","N",,"Pulsar","Link","Link","Link"
"3FGL J2125.8+5832",,"321.461","58.549",,"N",,"Unassociated","Link","Link","Link"
"3FGL J2126.5-4605","PKS 2123-463","321.628","-46.087","FSRQ","N",,"FSRQ","Link","Link","Link"
"3FGL J2126.5-3926","PMN J2126-3921","321.629","-39.4457","bcu","N",,"Blazar candidate","Link","Link","Link"
"3FGL J2127.1-5615",,"321.784","-56.2553",,"N",,"Unassociated","Link","Link","Link"
"3FGL J2127.5-6001",,"321.893","-60.0313",,"N",,"Unassociated","Link","Link","Link"
"3FGL J2127.7+3612","B2 2125+35","321.948","36.2019","bll","N",,"BL LAC","Link","Link","Link"
"3FGL J2129.6-0427","PSR J2129-0429","322.41","-4.4647","PSR","N",,"Pulsar","Link","Link","Link"
"3FGL J2130.4-4237",,"322.615","-42.6315",,"N",,"Unassociated","Link","Link","Link"
"3FGL J2130.8-2745","RBS 1751","322.723","-27.7658","bll","N",,"BL LAC","Link","Link","Link"
"3FGL J2131.1-6625",,"322.791","-66.4169",,"N",,"Unassociated","Link","Link","Link"
"3FGL J2131.5-0915","RBS 1752","322.891","-9.2528","bll","N",,"BL LAC","Link","Link","Link"
"3FGL J2131.5+2605",,"322.896","26.0971",,"N",,"Unassociated","Link","Link","Link"
"3FGL J2131.8-2516","RBS 1755","322.954","-25.2711","bll","N",,"BL LAC","Link","Link","Link"
"3FGL J2132.4-5420","PMN J2132-5420","323.108","-54.3474","bcu","N",,"Blazar candidate","Link","Link","Link"
"3FGL J2133.0-6433",,"323.259","-64.5535",,"N",,"Unassociated","Link","Link","Link"
"3FGL J2133.3+2533","87GB 213100.1+251534","323.348","25.5565","bcu","N",,"Blazar candidate","Link","Link","Link"
"3FGL J2133.6+2821",,"323.404","28.3576",,"N",,"Unassociated","Link","Link","Link"
"3FGL J2133.8+6648","NVSS J213349+664706","323.467","66.8005","bcu","N",,"Blazar candidate","Link","Link","Link"
"3FGL J2134.1-0152","PKS 2131-021","323.532","-1.8702","bll","N",,"BL LAC","Link","Link","Link"
"3FGL J2134.5-2131",,"323.646","-21.5217",,"N",,"Unassociated","Link","Link","Link"
"3FGL J2135.3-5008","PMN J2135-5006","323.828","-50.1441","fsrq","N",,"FSRQ","Link","Link","Link"
"3FGL J2135.6+5742",,"323.901","57.7131",,"N",,"Unassociated","Link","Link","Link"
"3FGL J2138.2-4939",,"324.554","-49.6557",,"N",,"Unassociated","Link","Link","Link"
"3FGL J2139.4-4235","MH 2136-428","324.852","-42.5985","bll","N",,"BL LAC","Link","Link","Link"
"3FGL J2139.5+3919",,"324.897","39.3238",,"N",,"Unassociated","Link","Link","Link"
"3FGL J2140.0+4715","LAT PSR J2139+4716","325.015","47.2568","PSR","N",,"Pulsar","Link","Link","Link"
"3FGL J2141.6-6412","PMN J2141-6411","325.412","-64.2005","bcu","N",,"Blazar candidate","Link","Link","Link"
"3FGL J2141.7-3734","PKS 2138-377","325.428","-37.5722","fsrq","N",,"FSRQ","Link","Link","Link"
"3FGL J2142.2-2546","PMN J2142-2551","325.57","-25.7812","bcu","N",,"Blazar candidate","Link","Link","Link"
"3FGL J2142.6-2029",,"325.656","-20.4987",,"N",,"Unassociated","Link","Link","Link"
"3FGL J2142.7+1957",,"325.682","19.9575",,"N",,"Unassociated","Link","Link","Link"
"3FGL J2143.1-3928","PMN J2143-3929","325.781","-39.4668","bll","N",,"BL LAC","Link","Link","Link"
"3FGL J2143.5+1744","OX 169","325.896","17.7337","fsrq","N",,"FSRQ","Link","Link","Link"
"3FGL J2144.2+3132","MG3 J214415+3132","326.051","31.5422","bcu","N",,"Blazar candidate","Link","Link","Link"
"3FGL J2144.6-5640",,"326.155","-56.6796",,"N",,"Unassociated","Link","Link","Link"
"3FGL J2144.6+6606",,"326.163","66.1037",,"N",,"Unassociated","Link","Link","Link"
"3FGL J2144.9-3356","PMN J2145-3357","326.229","-33.9355","fsrq","N",,"FSRQ","Link","Link","Link"
"3FGL J2145.5+1007",,"326.376","10.1303",,"N",,"Unassociated","Link","Link","Link"
"3FGL J2145.7+0717","MS 2143.4+0704","326.448","7.2972","bll","N",,"BL LAC","Link","Link","Link"
"3FGL J2146.6-1344","NVSS J214637-134359","326.662","-13.7438","bll","N",,"BL LAC","Link","Link","Link"
"3FGL J2146.7-1527","PKS 2143-156","326.695","-15.4547","fsrq","N",,"FSRQ","Link","Link","Link"
"3FGL J2147.2+0929","PKS 2144+092","326.81","9.498","FSRQ","N",,"FSRQ","Link","Link","Link"
"3FGL J2147.2+4730c",,"326.81","47.5154",,"N",,"Unassociated","Link","Link","Link"
"3FGL J2147.3-7536","PKS 2142-75","326.84","-75.6088","FSRQ","N",,"FSRQ","Link","Link","Link"
"3FGL J2149.6+1915","TXS 2147+191","327.408","19.2559","bcu","N",,"Blazar candidate","Link","Link","Link"
"3FGL J2149.7+0323","PKS B2147+031","327.441","3.384","bll","N",,"BL LAC","Link","Link","Link"
"3FGL J2150.2-1411","TXS 2147-144","327.568","-14.1872","bll","N",,"BL LAC","Link","Link","Link"
"3FGL J2150.5-1754",,"327.64","-17.9106",,"N",,"Unassociated","Link","Link","Link"
"3FGL J2151.6+4154",,"327.903","41.906",,"N",,"Unassociated","Link","Link","Link"
"3FGL J2151.6-2744","PMN J2151-2742","327.918","-27.7363","fsrq","N",,"FSRQ","Link","Link","Link"
"3FGL J2151.8-3025","PKS 2149-306","327.953","-30.4286","fsrq","N",,"FSRQ","Link","Link","Link"
"3FGL J2152.4+1735","S3 2150+17","328.107","17.5847","bll","N",,"BL LAC","Link","Link","Link"
"3FGL J2152.9-0045","RBS 1792","328.23","-0.7526","bll","N",,"BL LAC","Link","Link","Link"
"3FGL J2153.9+6626",,"328.486","66.4478",,"N",,"Unassociated","Link","Link","Link"
"3FGL J2154.0-1137","PMN J2153-1136","328.507","-11.6276","fsrq","N",,"FSRQ","Link","Link","Link"
"3FGL J2156.0+1818","RX J2156.0+1818","329.014","18.3014","bcu","N",,"Blazar candidate","Link","Link","Link"
